Rep,CustomerName,SageId,RegionName,ShippingMethodRequested,DateExpected,OrderId,OrderLineId,SKU,Supplier,Protein,PackDetails,QuantityOrdered,OrderUOM,ShippedItems,ShippedLb,Price,BillingUOM,Rev,Cost,Base,ProfitMargin,Description,SKU_Desc
Fraser Mittlestead,Foxy Produce,FOXY01,Vancouver NS,TRSM Delivery - Ground,2023-05-09,366133.0,1406951.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.14,57.55,Each,57.55,43.16,57.55,0.2500434404865335,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
House House,IGA #1011- Vancouver,IGA03,Vancouver W,TRSM Delivery - Ground,2023-05-09,366135.0,1406906.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.0,57.55,Each,57.55,43.16,57.55,0.2500434404865335,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
House House,IGA #1011- Vancouver,IGA03,Vancouver W,TRSM Delivery - Ground,2023-05-09,366135.0,1406907.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,2.94,57.55,Each,57.55,43.16,57.55,0.2500434404865335,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
House House,IGA #1011- Vancouver,IGA03,Vancouver W,TRSM Delivery - Ground,2023-05-09,366135.0,1406908.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.16,57.55,Each,57.55,43.16,57.55,0.2500434404865335,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Gian Linuzzi,The Farmer's Daughter,FARM09,Victoria,TRSM Delivery – Island,2023-05-09,366166.0,1407036.0,58122140,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",4.0,Pack,4.0,5.95,16.5,Pound,98.175,71.3405,96.0925,0.27333333333333326,"Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM","58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM"
Gian Linuzzi,The Farmer's Daughter,FARM09,Victoria,TRSM Delivery – Island,2023-05-09,366166.0,1407037.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",4.0,Pack,4.0,5.46,16.5,Pound,90.09,65.4654,88.179,0.2733333333333333,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Gian Linuzzi,The Farmer's Daughter,FARM09,Victoria,TRSM Delivery – Island,2023-05-09,366166.0,1407038.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,5.0,Pack,5.0,3.96,24.5,Pound,97.02,72.0324,96.9804,0.2575510204081633,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
Gian Linuzzi,The Farmer's Daughter,FARM09,Victoria,TRSM Delivery – Island,2023-05-09,366166.0,1407040.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.0,58.5,Each,58.5,43.16,58.13,0.2622222222222223,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Gian Linuzzi,The Farmer's Daughter,FARM09,Victoria,TRSM Delivery – Island,2023-05-09,366166.0,1407041.0,58122148,TRSM,Charcuterie,~2 Lbs,4.0,Each,4.0,8.32,19.5,Pound,162.24,118.4768,159.5776,0.2697435897435898,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
Gian Linuzzi,Beach Fire Brewing,BEAC05,Campbell River,TRSM Delivery – Island,2023-05-09,366176.0,1407073.0,58122137,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",1.0,Pack,1.0,1.5,16.5,Pound,24.75,17.985,24.225,0.2733333333333334,"Charcuterie Pepperbites, Cold Smoked Fresh TRSM","58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM"
Gian Linuzzi,Healthyway Natural Foods,HEAL02,Campbell River,TRSM Delivery – Island,2023-05-09,366193.0,1407150.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.1,58.5,Each,58.5,43.16,58.13,0.2622222222222223,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Gian Linuzzi,Healthyway Natural Foods,HEAL02,Campbell River,TRSM Delivery – Island,2023-05-09,366193.0,1407156.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.14,58.5,Each,58.5,43.16,58.13,0.2622222222222223,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Fraser Mittlestead,Les Amis du From,LESA01,Vancouver E,TRSM Delivery - Ground,2023-05-09,366195.0,1407137.0,58122120,TRSM,Charcuterie,~.5 Lbs,10.0,Each,10.0,5.0,39.32,Pound,196.6,147.45,196.6,0.25000000000000006,"Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM","58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM"
Fraser Mittlestead,Les Amis du From,LESA01,Vancouver E,TRSM Delivery - Ground,2023-05-09,366195.0,1407138.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",4.0,Pack,4.0,5.62,16.0,Pound,89.92,67.3838,89.8638,0.2506250000000001,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Gian Linuzzi,Swan's Brewpub,SWAN01,Victoria,TRSM Delivery – Island,2023-05-09,366204.0,1407562.0,58122195,TRSM,Charcuterie,~2pc 2-2.5 Lbs Pck,8.0,Pack,8.0,21.45,13.95,Pound,299.2275,220.2915,296.6535,0.2637992831541219,Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM
House House,IGA #1049-West Van,IGA13,Vancouver NS,TRSM Delivery - Ground,2023-05-09,366212.0,1407213.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",2.0,Case,2.0,5.92,57.55,Each,115.1,86.32,115.1,0.2500434404865335,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
House House,IGA #1049-West Van,IGA13,Vancouver NS,TRSM Delivery - Ground,2023-05-09,366212.0,1407214.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",2.0,Case,2.0,6.2,57.55,Each,115.1,86.32,115.1,0.2500434404865335,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
House House,IGA #1049-West Van,IGA13,Vancouver NS,TRSM Delivery - Ground,2023-05-09,366212.0,1407215.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.08,57.55,Each,57.55,43.16,57.55,0.2500434404865335,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Fraser Mittlestead,Puccini's Deli,PUCC01,Vancouver NS,TRSM Delivery - Ground,2023-05-09,366217.0,1407255.0,58122195,TRSM,Charcuterie,~2pc 2-2.5 Lbs Pck,1.0,Pack,1.0,2.68,13.7,Pound,36.716,27.5236,36.6892,0.25036496350364973,Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM
Fraser Mittlestead,Puccini's Deli,PUCC01,Vancouver NS,TRSM Delivery - Ground,2023-05-09,366217.0,1407256.0,58122148,TRSM,Charcuterie,~2 Lbs,1.0,Each,1.0,1.94,19.0,Pound,36.86,27.6256,36.8406,0.2505263157894737,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
Fraser Mittlestead,Puccini's Deli,PUCC01,Vancouver NS,TRSM Delivery - Ground,2023-05-09,366217.0,1407259.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",1.0,Pack,1.0,1.34,16.0,Pound,21.44,16.0666,21.4266,0.250625,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Fraser Mittlestead,Puccini's Deli,PUCC01,Vancouver NS,TRSM Delivery - Ground,2023-05-09,366217.0,1407260.0,58122140,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",2.0,Pack,2.0,2.95,16.0,Pound,47.2,35.3705,47.1705,0.25062500000000004,"Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM","58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM"
Jesse Croy,The Modest Butcher,MODE02,Int Kelowna,Cool Freight,2023-05-09,366222.0,1407320.0,58122239,TRSM,Charcuterie,~2-3 Lbs,5.0,Each,5.0,7.48,19.55,Pound,146.234,108.5348,146.1592,0.25780051150895145,Charcuterie Lonzino Fresh TRSM,58122239 - Charcuterie Lonzino Fresh TRSM
Jesse Croy,The Modest Butcher,MODE02,Int Kelowna,Cool Freight,2023-05-09,366222.0,1407348.0,58122154,TRSM,Charcuterie,~2 Lbs,6.0,Each,6.0,11.4,19.5,Pound,222.3,162.336,218.652,0.26974358974358975,Charcuterie Soria Chorizo Salami Fresh TRSM,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM
Jesse Croy,The Modest Butcher,MODE02,Int Kelowna,Cool Freight,2023-05-09,366222.0,1407349.0,58122148,TRSM,Charcuterie,~2 Lbs,6.0,Each,6.0,12.65,19.25,Pound,243.5125,180.136,242.627,0.26025974025974025,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
House House,Stong's Northwoods Deli,STON05,Vancouver NS,TRSM Delivery - Ground,2023-05-09,366226.0,1407326.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",2.0,Case,2.0,6.16,57.55,Each,115.1,86.32,115.1,0.2500434404865335,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
House House,Stong's Northwoods Deli,STON05,Vancouver NS,TRSM Delivery - Ground,2023-05-09,366226.0,1407327.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.12,57.55,Each,57.55,43.16,57.55,0.2500434404865335,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Fraser Mittlestead,Hart House,HART01,Burnaby,TRSM Delivery - Ground,2023-05-09,366255.0,1407423.0,58122113,TRSM,Charcuterie,~1.5 - 2.5 Lbs,2.0,Each,2.0,4.2,20.25,Pound,85.05,63.798,85.05,0.24987654320987648,Charcuterie Coppa Fresh TRSM,58122113 - Charcuterie Coppa Fresh TRSM
Jesse Croy,Oliver Eats,OLIV05,Int Penticton,Cool Freight,2023-05-09,366228.0,1407334.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,3.0,Pack,3.0,2.38,24.5,Pound,58.31,43.2922,58.2862,0.2575510204081633,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
Jesse Croy,Oliver Eats,OLIV05,Int Penticton,Cool Freight,2023-05-09,366228.0,1407335.0,58122137,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",3.0,Pack,3.0,4.35,16.15,Pound,70.2525,52.1565,70.2525,0.2575851393188854,"Charcuterie Pepperbites, Cold Smoked Fresh TRSM","58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM"
Ian McHale,Sea To Sky Gondola,SEAT01,S2S Squamish,TRSM Delivery - Ground,2023-05-09,366236.0,1407368.0,58122135,TRSM,Charcuterie,~1lb,1.0,Each,1.0,0.7,28.5,Pound,19.95,14.91,19.88,0.2526315789473684,Charcuterie Beef Bresaola Fresh TRSM,58122135 - Charcuterie Beef Bresaola Fresh TRSM
Ian McHale,Sea To Sky Gondola,SEAT01,S2S Squamish,TRSM Delivery - Ground,2023-05-09,366236.0,1407369.0,58122120,TRSM,Charcuterie,~.5 Lbs,2.0,Each,2.0,1.05,39.32,Pound,41.286,30.9645,41.286,0.25,"Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM","58122120 - Charcuterie Duck Prosciutto, Cold Smoked Fresh TRSM"
Ian McHale,Sea To Sky Gondola,SEAT01,S2S Squamish,TRSM Delivery - Ground,2023-05-09,366236.0,1407370.0,58122166,TRSM,Charcuterie,~2lbs/pc,1.0,Pack,1.0,1.85,24.5,Pound,45.325,33.6515,44.8625,0.25755102040816336,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
House House,Fresh St Market West Van,FRES05,Vancouver NS,TRSM Delivery - Ground,2023-05-09,366240.0,1407386.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",3.0,Case,3.0,9.2,57.55,Each,172.65,129.48,172.65,0.25004344048653354,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Gian Linuzzi,The Drake Eatery,DRAK01,Victoria,TRSM Delivery – Island,2023-05-09,366248.0,1407407.0,58122249,TRSM,Charcuterie,~2lbs each – 1pc/bag,3.0,Each,3.0,8.2,16.5,Pound,135.3,98.318,132.43,0.27333333333333343,Charcuterie Beef Summer Salami Fresh TRSM,58122249 - Charcuterie Beef Summer Salami Fresh TRSM
Fraser Mittlestead,Hart House,HART01,Burnaby,TRSM Delivery - Ground,2023-05-09,366255.0,1407424.0,58122295,TRSM,Charcuterie,~2lb/pc,2.0,Pack,2.0,4.23,19.0,Pound,80.37,60.2352,80.3277,0.25052631578947376,Charcuterie Triple Fennel & Ale Salami Fresh TRSM,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM
Fraser Mittlestead,Hart House,HART01,Burnaby,TRSM Delivery - Ground,2023-05-09,366255.0,1407425.0,58122148,TRSM,Charcuterie,~2 Lbs,2.0,Each,2.0,4.15,19.0,Pound,78.85,59.096,78.8085,0.25052631578947365,Charcuterie Sour Tuscan Salami Fresh TRSM,58122148 - Charcuterie Sour Tuscan Salami Fresh TRSM
Fraser Mittlestead,Super Veloce,SUPE08,Vancouver W,TRSM Delivery - Ground,2023-05-09,366263.0,1407462.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,6.0,Pack,6.0,4.96,24.25,Pound,120.28,90.2224,120.28,0.2498969072164949,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
Fraser Mittlestead,Super Veloce,SUPE08,Vancouver W,TRSM Delivery - Ground,2023-05-09,366263.0,1407463.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",3.0,Pack,3.0,4.06,16.0,Pound,64.96,48.6794,64.9194,0.25062499999999993,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
Fraser Mittlestead,Super Veloce,SUPE08,Vancouver W,TRSM Delivery - Ground,2023-05-09,366263.0,1407464.0,58122140,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",3.0,Pack,3.0,4.48,15.99,Pound,71.6352,53.7152,71.6352,0.25015634771732326,"Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM","58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM"
House House,Be Fresh Cypress,BEFR01,Vancouver W,TRSM Delivery - Ground,2023-05-09,366264.0,1407468.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,8.0,Pack,8.0,6.59,24.15,Pound,159.1485,119.8721,159.8075,0.2467908902691512,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
House House,Be Fresh Cypress,BEFR01,Vancouver W,TRSM Delivery - Ground,2023-05-09,366264.0,1407469.0,58122137,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",4.0,Pack,4.0,5.8,16.0,Pound,92.8,69.542,92.742,0.250625,"Charcuterie Pepperbites, Cold Smoked Fresh TRSM","58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM"
House House,Be Fresh Cypress,BEFR01,Vancouver W,TRSM Delivery - Ground,2023-05-09,366264.0,1407470.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",4.0,Case,4.0,12.62,58.35,Each,233.4,172.64,230.2,0.2603256212510712,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
House House,Be Fresh Cypress,BEFR01,Vancouver W,TRSM Delivery - Ground,2023-05-09,366264.0,1407471.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",4.0,Pack,4.0,5.3,16.0,Pound,84.8,63.547,84.747,0.250625,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
House House,Be Fresh Cypress,BEFR01,Vancouver W,TRSM Delivery - Ground,2023-05-09,366264.0,1407472.0,58122256,TRSM,Charcuterie,"~2lbs, 14 pc/pck",4.0,Pack,4.0,8.04,11.0,Pound,88.44,66.33,88.44,0.25,Charcuterie Hot Smoked Pep Fresh TRSM,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM
House House,Organic Acres Market,SPUD02,Vancouver E,TRSM Delivery - Ground,2023-05-09,366267.0,1407483.0,58122137,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",2.0,Pack,2.0,2.9,16.0,Pound,46.4,34.771,46.371,0.250625,"Charcuterie Pepperbites, Cold Smoked Fresh TRSM","58122137 - Charcuterie Pepperbites, Cold Smoked Fresh TRSM"
House House,Organic Acres Market,SPUD02,Vancouver E,TRSM Delivery - Ground,2023-05-09,366267.0,1407484.0,58122213,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",2.0,Pack,2.0,2.68,17.0,Pound,45.56,32.1332,42.8532,0.29470588235294115,Charcuterie Fennel Sticks Cold Smoked Fresh TRSM,58122213 - Charcuterie Fennel Sticks Cold Smoked Fresh TRSM
House House,Organic Acres Market,SPUD02,Vancouver E,TRSM Delivery - Ground,2023-05-09,366267.0,1407485.0,58122256,TRSM,Charcuterie,"~2lbs, 14 pc/pck",2.0,Pack,2.0,4.01,11.0,Pound,44.11,33.0825,44.11,0.24999999999999992,Charcuterie Hot Smoked Pep Fresh TRSM,58122256 - Charcuterie Hot Smoked Pep Fresh TRSM
House House,Organic Acres Market,SPUD02,Vancouver E,TRSM Delivery - Ground,2023-05-09,366267.0,1407486.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.08,58.35,Each,58.35,43.16,57.55,0.2603256212510712,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
House House,Organic Acres Market,SPUD02,Vancouver E,TRSM Delivery - Ground,2023-05-09,366267.0,1407487.0,58122140,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",2.0,Pack,2.0,2.95,16.0,Pound,47.2,35.3705,47.1705,0.25062500000000004,"Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM","58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM"
Gian Linuzzi,Disc Foods Willow,DISC02,Campbell River,TRSM Delivery – Island,2023-05-09,366273.0,1407504.0,58122299,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.12,58.5,Each,58.5,43.16,58.13,0.2622222222222223,"Charcuterie Salami, Milano Fresh TRSM (Retail Case)","58122299 - Charcuterie Salami, Milano Fresh TRSM (Retail Case)"
Gian Linuzzi,Disc Foods Willow,DISC02,Campbell River,TRSM Delivery – Island,2023-05-09,366273.0,1407505.0,58122301,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.1,58.5,Each,58.5,43.16,58.13,0.2622222222222223,"Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)","58122301 - Charcuterie Salami, Tuscan Fresh TRSM (Retail Case)"
Gian Linuzzi,Disc Foods Willow,DISC02,Campbell River,TRSM Delivery – Island,2023-05-09,366273.0,1407506.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.16,58.5,Each,58.5,43.16,58.13,0.2622222222222223,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2023-05-10,365727.0,1407723.0,58122166,TRSM,Charcuterie,~2lbs/pc,4.0,Pack,4.0,7.5,24.5,Pound,183.75,136.425,183.675,0.2575510204081632,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2023-05-10,365727.0,1407726.0,58122249,TRSM,Charcuterie,~2lbs each – 1pc/bag,3.0,Each,3.0,8.1,16.5,Pound,133.65,97.119,130.815,0.2733333333333334,Charcuterie Beef Summer Salami Fresh TRSM,58122249 - Charcuterie Beef Summer Salami Fresh TRSM
Jesse Croy,Kootenay Co-op Deli,KOOT01,Int Castlegar,Clark - Ground,2023-05-10,365727.0,1407728.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,4.0,Pack,4.0,3.15,24.5,Pound,77.175,57.2985,77.1435,0.2575510204081633,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
Jesse Croy,Jerseyland Organics,JERS01,Int Castlegar,Clark - Ground,2023-05-10,365991.0,1406425.0,58122302,TRSM,Charcuterie,"2.65lb/cs, 150g/pk, 1pc/pk, 8pk/cs",1.0,Case,1.0,3.08,57.55,Each,57.55,43.16,57.55,0.2500434404865335,"Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)","58122302 - Charcuterie Salami, Chorizo, Cold Smoked Fresh TRSM (Retail Case)"
Jesse Croy,Marzano,MARZ01,Int Nelson,Clark - Ground,2023-05-10,366019.0,1406527.0,58122195,TRSM,Charcuterie,~2pc 2-2.5 Lbs Pck,6.0,Pack,6.0,15.99,14.5,Pound,231.855,164.2173,221.1417,0.29172413793103447,Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM,58122195 - Charcuterie Pork Pizza Pepperoni Hot Smoked Fresh TRSM
Jesse Croy,Marzano,MARZ01,Int Nelson,Clark - Ground,2023-05-10,366019.0,1406528.0,58122154,TRSM,Charcuterie,~2 Lbs,4.0,Each,4.0,7.8,19.2,Pound,149.76,111.072,149.604,0.25833333333333325,Charcuterie Soria Chorizo Salami Fresh TRSM,58122154 - Charcuterie Soria Chorizo Salami Fresh TRSM
Robb Dawson,TR Park Royal,BLAC19,Vancouver NS,TRSM Delivery - Ground,2023-05-10,366051.0,1406632.0,58122140,TRSM,Charcuterie,"~1.4-1.6lbs, 14 pc/pck",2.0,Pack,2.0,3.07,13.62,Pound,41.8134,36.8093,41.8134,0.11967694566813512,"Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM","58122140 - Charcuterie Spicy Pork Pepperoni, Cold Smoked Fresh TRSM"
Robb Dawson,TR Park Royal,BLAC19,Vancouver NS,TRSM Delivery - Ground,2023-05-10,366051.0,1406633.0,58122287,TRSM,Charcuterie,~0.6 -0.8 Lbs pk/ 8pc,2.0,Pack,2.0,1.64,20.67,Pound,33.8988,29.8316,33.8988,0.11998064828253506,Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM,58122287 - Charcuterie Beef & Bison Pepper Sticks Cold Smoked Fresh TRSM
Ian McHale,VV Tapas Lounge,VVTA01,Vancouver E,TRSM Delivery - Ground,2023-05-10,366160.0,1407011.0,58122166,TRSM,Charcuterie,~2lbs/pc,1.0,Pack,1.0,1.85,24.25,Pound,44.8625,33.6515,44.8625,0.24989690721649482,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Ian McHale,VV Tapas Lounge,VVTA01,Vancouver E,TRSM Delivery - Ground,2023-05-10,366160.0,1407012.0,58122295,TRSM,Charcuterie,~2lb/pc,1.0,Pack,1.0,2.12,19.0,Pound,40.28,30.1888,40.2588,0.2505263157894737,Charcuterie Triple Fennel & Ale Salami Fresh TRSM,58122295 - Charcuterie Triple Fennel & Ale Salami Fresh TRSM
Ian McHale,VV Tapas Lounge,VVTA01,Vancouver E,TRSM Delivery - Ground,2023-05-10,366160.0,1407013.0,58122135,TRSM,Charcuterie,~1lb,2.0,Each,2.0,1.98,28.4,Pound,56.232,42.174,56.232,0.25,Charcuterie Beef Bresaola Fresh TRSM,58122135 - Charcuterie Beef Bresaola Fresh TRSM
Gian Linuzzi,Clayoquot Wilderness,CLAY02,West Coast,TRSM Delivery – Island,2023-05-10,366200.0,1407177.0,58122166,TRSM,Charcuterie,~2lbs/pc,3.0,Pack,3.0,5.6,24.5,Pound,137.2,101.864,137.144,0.2575510204081632,Charcuterie Bison and Herb Salami Fresh TRSM,58122166 - Charcuterie Bison and Herb Salami Fresh TRSM
Gian Linuzzi,Clayoquot Wilderness,CLAY02,West Coast,TRSM Delivery – Island,2023-05-10,366200.0,1407179.0,58122147,TRSM,Charcuterie,~2 Lbs,3.0,Each,3.0,5.6,24.5,Pound,137.2,101.864,137.144,0.2575510204081632,Charcuterie Elk Goteborg Salami Fresh TRSM,58122147 - Charcuterie Elk Goteborg Salami Fresh TRSM
